experiment,depth,width,repetition,epoch,loss,val_loss,sparsity
simplegrid1,11,7,0,40,0.016610026359558105,0.01611839234828949,"{'weight_avg': [0.022909490391612053, 0.0034919758327305317, 0.04136345162987709, -0.08119218051433563, -0.013747834600508213, 0.11949200183153152, 0.006856562104076147, 0.04924735426902771, 0.15866561233997345, 0.12641751766204834, 0.0491919070482254, -0.12161946296691895], 'bias_avg': [-0.015962934121489525, -0.02596014179289341, 0.04970628768205643, 0.002090314170345664, 0.03152882680296898, 0.0022388696670532227, 0.008452917449176311, 0.031599387526512146, 0.011146118864417076, 0.007149890996515751, 0.07288263738155365, -0.08314388990402222]}"
simplegrid1,11,7,0,0,0.0631294846534729,0.05629005283117294,"{'weight_avg': [0.0002845451235771179, 0.04522903636097908, 0.03891875594854355, -0.09019641578197479, -0.025635994970798492, 0.0839727520942688, -0.019598184153437614, 0.012588302604854107, 0.11191677302122116, 0.03219117596745491, -0.019161881878972054, -0.11143656075000763], 'bias_avg': [0.0035844086669385433, 0.0009710579761303961, 0.00572645990177989, 0.0005956430686637759, 0.016611231490969658, -0.0019308982882648706, 0.003243947634473443, 0.002555592218413949, 0.0014210034860298038, 0.0008069947361946106, 0.015825634822249413, -0.05628912150859833]}"
simplegrid1,3,11,1,80,0.016245214268565178,0.014885347336530685,"{'weight_avg': [0.019481360912322998, 0.0374331995844841, 0.027637070044875145, 0.28602492809295654], 'bias_avg': [0.025364182889461517, 0.02455943264067173, 0.023844914510846138, 0.14693737030029297]}"
simplegrid1,3,11,1,20,0.01749543473124504,0.016116326674818993,"{'weight_avg': [0.04991084337234497, 0.026902319863438606, 0.03368733823299408, 0.20213064551353455], 'bias_avg': [0.030089639127254486, 0.029364196583628654, 0.03773242235183716, 0.09037221223115921]}"
simplegrid1,3,11,1,60,0.01644841581583023,0.015262067317962646,"{'weight_avg': [0.02831120602786541, 0.03702878579497337, 0.027410415932536125, 0.27141380310058594], 'bias_avg': [0.02757951430976391, 0.024392811581492424, 0.027077995240688324, 0.13456358015537262]}"
simplegrid1,3,11,1,40,0.016704866662621498,0.015466357581317425,"{'weight_avg': [0.04025700315833092, 0.03423033654689789, 0.027217885479331017, 0.2435559630393982], 'bias_avg': [0.026848960667848587, 0.027199717238545418, 0.030074942857027054, 0.12150560319423676]}"
simplegrid1,3,11,1,0,0.0540161058306694,0.04846023768186569,"{'weight_avg': [0.014971164055168629, 0.01014413870871067, 0.03355469927191734, 0.10472162067890167], 'bias_avg': [0.019726769998669624, 0.012414337135851383, 0.012699997052550316, -0.03365648165345192]}"
simplegrid1,3,11,0,80,0.016185656189918518,0.017965247854590416,"{'weight_avg': [-0.07096075266599655, 0.0416281595826149, 0.07071181386709213, 0.20648516714572906], 'bias_avg': [0.04308683052659035, 0.02731642872095108, 0.03998108208179474, 0.05389638990163803]}"
simplegrid1,3,11,0,20,0.017360907047986984,0.018692241981625557,"{'weight_avg': [-0.051329080015420914, 0.02280992455780506, 0.06846971064805984, 0.11684630066156387], 'bias_avg': [0.05583071708679199, 0.02528717927634716, 0.03574420511722565, 0.04375390335917473]}"
simplegrid1,3,11,0,60,0.016392061486840248,0.017917132005095482,"{'weight_avg': [-0.06211752071976662, 0.03656827658414841, 0.06876812875270844, 0.1900305598974228], 'bias_avg': [0.04397350922226906, 0.026539688929915428, 0.03830953687429428, 0.06189936771988869]}"
simplegrid1,3,11,0,40,0.016691021621227264,0.01807471178472042,"{'weight_avg': [-0.057297490537166595, 0.029044480994343758, 0.06748277693986893, 0.164383664727211], 'bias_avg': [0.04727192968130112, 0.022854529321193695, 0.03600650653243065, 0.06232621148228645]}"
simplegrid1,3,11,0,0,0.06017275154590607,0.05576203018426895,"{'weight_avg': [-0.08505252748727798, 0.006337539758533239, 0.049017906188964844, -0.0032978923991322517], 'bias_avg': [0.014062252826988697, 0.0007435831939801574, 0.012881186790764332, -0.045531194657087326]}"
simplegrid1,3,3,1,80,0.01679973304271698,0.01707535795867443,"{'weight_avg': [0.14749188721179962, 0.43867936730384827, 0.36312681436538696, 0.9828662872314453], 'bias_avg': [-0.05264661833643913, 0.011551913805305958, -0.10400416702032089, 1.1818698644638062]}"
simplegrid1,3,3,1,20,0.02480647899210453,0.02480645477771759,"{'weight_avg': [0.13156650960445404, 0.26678845286369324, 0.2006871998310089, 0.07363001257181168], 'bias_avg': [-0.05758727714419365, 0.04184241592884064, -0.020360946655273438, 0.5398540496826172]}"
simplegrid1,3,3,1,60,0.017101099714636803,0.017439989373087883,"{'weight_avg': [0.1586267650127411, 0.4160270392894745, 0.34087106585502625, 0.7906162738800049], 'bias_avg': [-0.04357514902949333, 0.010472163558006287, -0.08012959361076355, 1.1599715948104858]}"
simplegrid1,3,3,1,40,0.01940551958978176,0.019469164311885834,"{'weight_avg': [0.14714671671390533, 0.35052385926246643, 0.26020628213882446, 0.17129690945148468], 'bias_avg': [-0.05794152244925499, 0.007894034497439861, -0.06711441278457642, 1.0819774866104126]}"
simplegrid1,3,3,1,0,0.06597216427326202,0.062025588005781174,"{'weight_avg': [0.10388072580099106, 0.2852020263671875, 0.22525504231452942, 0.3418947458267212], 'bias_avg': [-0.021356703713536263, -0.04248495399951935, 0.0061365761794149876, -0.06195424497127533]}"
simplegrid1,3,3,0,80,0.017904020845890045,0.016439111903309822,"{'weight_avg': [-0.02341771125793457, -0.16376346349716187, -0.08127745240926743, -0.47611454129219055], 'bias_avg': [0.08695980161428452, -0.06604433804750443, -0.0358276441693306, 1.7243753671646118]}"
simplegrid1,3,3,0,20,0.024028033018112183,0.022274021059274673,"{'weight_avg': [0.018451202660799026, -0.06210655719041824, -0.11440197378396988, -0.3768746852874756], 'bias_avg': [0.1424211710691452, -0.03803102299571037, -0.013613139279186726, 0.5840815901756287]}"
simplegrid1,3,3,0,60,0.018881505355238914,0.017353158444166183,"{'weight_avg': [0.009650771506130695, -0.117690309882164, -0.09028749912977219, -0.43968665599823], 'bias_avg': [0.11926678568124771, -0.05764928460121155, -0.02763860486447811, 1.4621498584747314]}"
simplegrid1,3,3,0,40,0.020061826333403587,0.01855647750198841,"{'weight_avg': [0.01945892535150051, -0.061085596680641174, -0.09599903970956802, -0.41593417525291443], 'bias_avg': [0.13912078738212585, -0.04119999334216118, -0.023523539304733276, 1.120172142982483]}"
simplegrid1,3,3,0,0,0.06402592360973358,0.060584306716918945,"{'weight_avg': [-0.06864079087972641, -0.031550269573926926, -0.20860669016838074, -0.13242673873901367], 'bias_avg': [0.028690993785858154, 0.016387425363063812, 0.02152385376393795, -0.06133627891540527]}"
simplegrid1,3,7,1,80,0.015492727048695087,0.016276884824037552,"{'weight_avg': [0.043144591152668, -0.005483679473400116, 0.09540020674467087, -0.09852983057498932], 'bias_avg': [0.03032049722969532, 0.059826936572790146, 0.12344849854707718, 0.35181719064712524]}"
simplegrid1,3,7,1,20,0.01747141405940056,0.017767541110515594,"{'weight_avg': [0.048130664974451065, -0.030437765643000603, 0.11603645235300064, -0.14868994057178497], 'bias_avg': [0.030217807739973068, 0.032720897346735, 0.12362953275442123, 0.2627192437648773]}"
simplegrid1,3,7,1,60,0.016051556915044785,0.016557812690734863,"{'weight_avg': [0.04723847657442093, -0.007098556961864233, 0.0942021980881691, -0.10989449918270111], 'bias_avg': [0.028927745297551155, 0.05386388674378395, 0.12222893536090851, 0.33539384603500366]}"
simplegrid1,3,7,1,40,0.016940442845225334,0.017546985298395157,"{'weight_avg': [0.0517766959965229, -0.028256196528673172, 0.11073973774909973, -0.1222168356180191], 'bias_avg': [0.028476182371377945, 0.03829653188586235, 0.12373848259449005, 0.30966177582740784]}"
simplegrid1,3,7,1,0,0.0570807121694088,0.0504528246819973,"{'weight_avg': [0.01493187714368105, -0.06491060554981232, 0.07637553662061691, -0.2547154724597931], 'bias_avg': [0.03334668651223183, 0.03843420743942261, 0.03721475601196289, -0.044871870428323746]}"
simplegrid1,3,7,0,80,0.016377856954932213,0.014544771052896976,"{'weight_avg': [0.0300978422164917, 0.1366478055715561, -0.0673706904053688, 0.10068739205598831], 'bias_avg': [0.0910537987947464, 0.0067167761735618114, 0.004402361810207367, 0.07666360586881638]}"
simplegrid1,3,7,0,20,0.017902420833706856,0.015866147354245186,"{'weight_avg': [0.05122559517621994, 0.15054191648960114, -0.024220485240221024, 0.052149899303913116], 'bias_avg': [0.10032616555690765, -0.012916328385472298, 0.027457144111394882, 0.08029566705226898]}"
simplegrid1,3,7,0,60,0.016578588634729385,0.014649893157184124,"{'weight_avg': [0.03356003388762474, 0.1418725550174713, -0.0624433234333992, 0.07665810734033585], 'bias_avg': [0.09094613790512085, 0.0014592792140319943, 0.007840980775654316, 0.08504758030176163]}"
simplegrid1,3,7,0,40,0.016933342441916466,0.015092450194060802,"{'weight_avg': [0.04060390591621399, 0.14664079248905182, -0.044472839683294296, 0.05734718590974808], 'bias_avg': [0.09607993066310883, -0.005259545054286718, 0.015133659355342388, 0.09387625753879547]}"
simplegrid1,3,7,0,0,0.05801642686128616,0.04867968335747719,"{'weight_avg': [0.022596755996346474, 0.1475253701210022, -0.03473213315010071, 0.008423984050750732], 'bias_avg': [0.01997356303036213, 0.007484861649572849, 0.010690114460885525, -0.03230475261807442]}"
